"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","ah5Ghc","M4A5Cf","ah5Ghc 2","M4A5Cf 2","ah5Ghc 3"
"https://www.google.com/maps/place/Slice+Pizza+Restaurant/data=!4m7!3m6!1s0x3755c1d650b1918f:0x4143ac79ce3446cf!8m2!3d23.8289369!4d90.3637178!16s%2Fg%2F11rn02ykvw!19sChIJj5GxUNbBVTcRz0Y0znmsQ0E?authuser=0&hl=en&rclk=1","Slice Pizza Restaurant","4.5","(11)","","","Restaurant","·","","Safura Trade City, 1 Sujat Nagar, 142 Sena Nibas Road Pallabi, Mirpur 12 Dhaka- 1216, Bangladesh Mirpur 12","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/p/AF1QipPgwFvPVfKZiaDyphB26tdGLbEcn7bgYzygZyGy=w138-h92-k-no","Dine-in","·","Kerbside pickup","·","Delivery"
"https://www.google.com/maps/place/Vojon+Bari+Hotel+and+Restaurant/data=!4m7!3m6!1s0x3755c72a4cadcafb:0x70353d64cfcc0d08!8m2!3d23.7792139!4d90.3559157!16s%2Fg%2F11hd1pf5x_!19sChIJ-8qtTCrHVTcRCA3Mz2Q9NXA?authuser=0&hl=en&rclk=1","Vojon Bari Hotel and Restaurant","3.9","(305)","","","Restaurant","·","","Mirpur Rd","","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nppKKX-nsknpX3cZ1EQ4p-EW6axH6eP_DfR-RR5Ii0Uoqa1eX9Hb0WmWF0QejoOV8Jg7vXHWiA8jnfLeOrFpmQzXgdfL2x1pZVz__zD_87fl29sNSXN8S-lV4a8CQzp81DBJS9UkA=w163-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Buffet+Lounge+Mirpur+2/data=!4m7!3m6!1s0x3755c173f7848c4d:0x7aeb89921282d734!8m2!3d23.8016452!4d90.3543289!16s%2Fg%2F11rtp1012l!19sChIJTYyE93PBVTcRNNeCEpKJ63o?authuser=0&hl=en&rclk=1","Buffet Lounge Mirpur 2","3.6","(790)","·","৳600–800","Buffet","·","","·","Tower, Level 8, Bangladesh Eye Hospital Building, 66, 2 66 Zoo Road","Closed","⋅ Opens 7 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrrMntchwcoTyWv_zeiZ6m-RcHxSzj04rrfEkD-SA3IHFwFPZTxbnDH_MPGjn7urPUJMAGw2sa9KnTj1nknfbFzwJIFsmNvlWgmS4ZvOFHGR3pjVUJVRagBN3pZx6H8XHpeVvTC=w122-h92-k-no","Dine-in","·","Drive-through","",""
"https://www.google.com/maps/place/Cafe+Twisted+Burg/data=!4m7!3m6!1s0x3755c18633cf79f1:0x89c03884cd637b5f!8m2!3d23.8287408!4d90.3637495!16s%2Fg%2F11n8ttp7rf!19sChIJ8XnPM4bBVTcRX3tjzYQ4wIk?authuser=0&hl=en&rclk=1","Cafe Twisted Burg","3.5","(22)","·","৳200–400","Restaurant","·","","Signature Food Court, Sultan mansion, Prince Bazar, Mirpur 12","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEafGwzX4h0vgQ6-DPwaz2p0dA0T0IafI2Si_0f7LBZNyceUqLE-MZCC8SHVsPwyswqhZbmxxH6vtnZijgDzW61huDbr6k29n7oHrkrBsVbCHf2mUl_HnsemiaZdnoBvMlihSK=w122-h92-k-no","Dine-in","·","Takeaway","",""
"https://www.google.com/maps/place/HotPlate+-+Pallabi/data=!4m7!3m6!1s0x3755c131a7310e23:0xf57ac7e51f41177a!8m2!3d23.8245177!4d90.368289!16s%2Fg%2F11c1qbywmq!19sChIJIw4xpzHBVTcRehdBH-XHevU?authuser=0&hl=en&rclk=1","HotPlate - Pallabi","4.0","(1,349)","·","৳200–400","Bangladeshi","·","","R9F9+R83, Road No. 20","","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npOg32niEAI46vCMdO-TNL-Gidh-9gLqQfpBYofQCt_WnJkU2EwXjgSQoH0FXONlUS1dm3J6KgO8L8K4BUyyWkEfKVlQD2y5OYN_peo9t7sO2JbhxQd3V9SIeXKLwljb26pqpNWvw=w122-h92-k-no","Dine-in","·","Drive-through","·","Delivery"
"","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Woodhouse+Grill+Banani/data=!4m7!3m6!1s0x3755c70a5169e8cb:0x3e971102cbeddfd9!8m2!3d23.7908477!4d90.4031427!16s%2Fg%2F11fx8wvkn6!19sChIJy-hpUQrHVTcR2d_tywIRlz4?authuser=0&hl=en&rclk=1","Woodhouse Grill Banani","4.6","(8,456)","·","৳2,000+","Steak","·","","·","Level 4, BTI Laureate, House 56, Block F Road No. 11","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrI9xKQOwNVgeDNO9Qx7p5JLFllU2uW4xdv3C4QsNijGE8Hsk_h9hxY71iMUr0NU5f0kJQPexbf7Olwy4y9oaE29i7o6XuHavEh20ituwlW_a8Iba64oW0rYfwMArubjfR1_m-y=w163-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Meat+Theory/data=!4m7!3m6!1s0x3755c7ee1ec9a48f:0x6201fa6bf1b506e5!8m2!3d23.7910693!4d90.4010855!16s%2Fg%2F11h4fhywpp!19sChIJj6TJHu7HVTcR5Qa18Wv6AWI?authuser=0&hl=en&rclk=1","Meat Theory","4.8","(4,443)","·","৳2,000+","Restaurant","·","","Tower B11, Level 14 Plot 43, Block F Road No. 11","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npBG-VpwlthKgSwg98Abfb04X4xgo74MvWDy_juoWUplED3oojOYYc_XcXuG3HEc4qgl4Qt0sL_YFdKcZvtaCfwpQSaT-qK15s1y4ACk81OULjCRPbijXLFRJDwlANCo0HBaRQvXA=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Tree+House/data=!4m7!3m6!1s0x3755c70bf5ffef8b:0x416ead0b368bb186!8m2!3d23.7913392!4d90.4077514!16s%2Fg%2F11ckvlzfpw!19sChIJi-__9QvHVTcRhrGLNgutbkE?authuser=0&hl=en&rclk=1","Tree House","4.2","(2,861)","·","$$","Restaurant","·","","·","Banani 13/E , house #135 Opposite of Prescription Point, Rd No. 13E","Open","⋅ Closes 1 AM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noJxLxG4CXmmFqbokmYu7jcUG-ryMcWnM4H6s9SkBfCzDjgoKorAzHqx7u2sPWqvmxllLjQmq7F00G942uedOCH4ArevltOiAbSbddcUUUtk1yqvEpSCGSgclZtRAn69Y3JnXBu=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Alfresco+Banani/data=!4m7!3m6!1s0x3755c70deb283103:0xc748ef315ea10517!8m2!3d23.7910554!4d90.4041217!16s%2Fg%2F11c429wgj3!19sChIJAzEo6w3HVTcRFwWhXjHvSMc?authuser=0&hl=en&rclk=1","Alfresco Banani","4.2","(3,273)","·","৳400–600","Restaurant","·","","·","11 level 9 84, Skylark Building, plot no Road No. 11","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrd_P72pziPeA2rxfgEGsA5OKTdG_kTa42kYb7_mL3JNp6hHdvXVsABpA9SmNEUZ2NGLtqh-BBLrEcXkMhOSoS4zVByXNE5d1DxvdpbFoZ1sQIh0Rt64l9jTpDqxI202oEsx-I=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Zephyr+Restaurant+%26+Lounge/data=!4m7!3m6!1s0x3755c7d3d2f317dd:0xb8dafb7713fdc66b!8m2!3d23.7916966!4d90.408034!16s%2Fg%2F11tcs16nch!19sChIJ3Rfz0tPHVTcRa8b9E3f72rg?authuser=0&hl=en&rclk=1","Zephyr Restaurant & Lounge","4.4","(597)","","","Restaurant","·","","Catharsis Tower, House-133 Rd 12","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq1EaK_dmpt92XnLqb4h9d0Ze7ZHx1kevpCyqYaqmGVjUFumWkIHd13uy7fgA__9OBl6V1Sb4M_dupJvWnMk9aZ9Ay4kOAR-sNUK59yJPGIfRC9xiR-RBzY-tzuVBooUg9vhDaKbw=w138-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Cielo+Rooftop+Banani/data=!4m7!3m6!1s0x3755c70bc87301cf:0x14a8ce349ca99087!8m2!3d23.7911101!4d90.4029509!16s%2Fg%2F11ljs1pk21!19sChIJzwFzyAvHVTcRh5CpnDTOqBQ?authuser=0&hl=en&rclk=1","Cielo Rooftop Banani","4.1","(1,259)","","","Restaurant","·","","99 Road No. 11","","Open","⋅ Closes 1 AM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQ-mGGYLEpE5qJD26V9VqyBj5EOpJ30NU-Id13t6M-DaWwsmiWA2-ouBpC_S7m0DfHWdyvsFmApZoVSrQshorGRp7mcbDvZFjOHLGzsgMWrIm0B2m8aq_MjmbROBZKkNhu3wHHfQ=w82-h92-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Boithok/data=!4m7!3m6!1s0x3755c7ed69bea597:0x4f36e62ceb615320!8m2!3d23.7897829!4d90.4011234!16s%2Fg%2F11hytgr9kw!19sChIJl6W-ae3HVTcRIFNh6yzmNk8?authuser=0&hl=en&rclk=1","Boithok","4.3","(1,334)","·","$$","Restaurant","·","","·","18 Rd No 4","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noqR9RtmF0TKJSEP9X4cVjieVxdyra7rg9Lesgf3d1mdHVZCq5PfdBzi8RlNvMCHSH9oFFPLPg_cyC3YklGgXfGtjdeDeQApnxNyJmGVuRXXWgFwUEBHuATYr3PAjv6H-PkxFKA=w163-h92-k-no","Dine-in","·","Drive-through","·","Delivery"
"https://www.google.com/maps/place/Rustic+Eatery+Banani/data=!4m7!3m6!1s0x3755c75fd36cb63d:0x4f0fca8206f0b3ad!8m2!3d23.7925825!4d90.4043176!16s%2Fg%2F11p15tbg1k!19sChIJPbZs01_HVTcRrbPwBoLKD08?authuser=0&hl=en&rclk=1","Rustic Eatery Banani","4.2","(1,385)","·","$$","Restaurant","·","","House 2 Road 8, block D","","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noF3V7egvcV7ovvB9ou6m1ImpemgdKMKxgG2OqXj1F0P0Xeb7jEOG30NSqvniIcccTlZULLAQsgd2C6I_lRnosmsiLlkGVe6vNRFBXggJCtLj49xx2xnul_j5Qdz5S0ZCTrX1XyZg=w80-h106-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Arrowhead+Grill/data=!4m7!3m6!1s0x3755c758072c5455:0xc85602fb379429b!8m2!3d23.7907266!4d90.4041698!16s%2Fg%2F11t5kmgvww!19sChIJVVQsB1jHVTcRm0J5sy9ghQw?authuser=0&hl=en&rclk=1","Arrowhead Grill","4.7","(2,817)","·","৳2,000+","Steak","·","","·","Level 4, House 32, Block G Road No. 11","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npvrERv_8qghralcip8eOk7geqLpzIBXncPkclJKxgLkmQR3YVQub8od0wA0csL2R8vjPclrUTRfFAt2RAOz3DuDo3NlyJyNd_7ErDRbr-JvlcCYqnCQ8JWCg8N4iObMOW58fAD=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Barcode+Cafe/data=!4m7!3m6!1s0x3755c79caf9caf09:0x49b9e24aec1d45ef!8m2!3d23.7945957!4d90.4059036!16s%2Fg%2F11cjj1b7m6!19sChIJCa-cr5zHVTcR70Ud7EriuUk?authuser=0&hl=en&rclk=1","Barcode Cafe","4.3","(4,625)","·","$$","Restaurant","·","","·","House 55/B Rd No # 21","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrpFUndQaKrmpue_RekqSFmXb7Zdr6LBnAV6k_yY-kX7MLTzSuS5hfRtRrYaVcg0vlf5MCqNvLDj6RbHvDCx1UYxvTRvFsOJ0yvCNdhJmSOowS5oSLzDcGIcQHP-O9euwakOLFKXg=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Evviva+Italian+Ristorante/data=!4m7!3m6!1s0x3755c7d6c2d934ad:0x85e283b6c510a2cb!8m2!3d23.7913136!4d90.4017345!16s%2Fg%2F11t9jrtyrp!19sChIJrTTZwtbHVTcRy6IQxbaD4oU?authuser=0&hl=en&rclk=1","Evviva Italian Ristorante","4.2","(308)","","","Southern Italian","·","","Level 6 House 50","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noflE_OTbsE4sXXZt1foOVEuD4eqvJTgIdJ9_8pJBYY67NdRzXVl-bc_2B94m9t6MijA5sX1qhcb6nbaxn7m-7SOAGFBc4GlX5ifULCVtG-v7swgU7JgiI46hZa76CvI3eSBTR6wS7ScAY=w122-h92-k-no","Dine-in","·","Kerbside pickup","·","No-contact delivery"
"https://www.google.com/maps/place/Villa+Azzur/data=!4m7!3m6!1s0x3755c725315bc5b1:0xf1938712f2822884!8m2!3d23.7915003!4d90.4058012!16s%2Fg%2F11rdv0056z!19sChIJscVbMSXHVTcRhCiC8hKHk_E?authuser=0&hl=en&rclk=1","Villa Azzur","4.3","(412)","","","Restaurant","·","","House: 61, Road: 15, Block: D","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npikN06Sy_wf5EtwK0xBchui_plVB4PmUIYor1aSJskxGv1YLpcU3YGx7RHWlAi56MX_jNi0kBKWStyQ-4JUHIXXZxPFu_kPaQeq47X-htHIWqom9tYKmTwViZOb_er3hsqcWy0RQ=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Turkish+Bazaar+%26+Restaurant/data=!4m7!3m6!1s0x3755c70c20fd0d1f:0x4ac6f8856e86d94f!8m2!3d23.7918905!4d90.4067266!16s%2Fg%2F11g_h748g!19sChIJHw39IAzHVTcRT9mGboX4xko?authuser=0&hl=en&rclk=1","Turkish Bazaar & Restaurant","4.2","(1,272)","·","$$","Turkish","·","","House 48/E, 131 Road No 13C","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqpkoUR78K8CTebXeyqV3iWOjoQPwAjO_UAvEZVJRwstCGz5PLBAezBZ3dLYWaSWJ6pyjheIP1K69hyYdFzpDRQsvR1cLqsTHcsJDiPeuvPaUjmn6dCub3rcKbVvfq2yAh87MHL=w122-h92-k-no","Dine-in","·","Drive-through","·","Delivery"
"https://www.google.com/maps/place/Chilekotha+Restaurant+Banani/data=!4m7!3m6!1s0x3755c7e46cdeaaf7:0x119e4d29db652cbf!8m2!3d23.7901075!4d90.4011091!16s%2Fg%2F11fkmb0k3v!19sChIJ96rebOTHVTcRvyxl2ylNnhE?authuser=0&hl=en&rclk=1","Chilekotha Restaurant Banani","3.7","(1,531)","·","$$","Restaurant","·","","House 16, Road 4, Block F. Banani Chairmanbari Moshjid Road. Beside Banani Police Station Dhaka, 6 Rd No 4","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noFAdrQlDR9zyCUthFLV2ZN6iRLWBFdWRZ4JN4NngtWgCC4L4nnoFekGL279EdiM_cNlXVwJuxQT5UVK8LfqF6bLczILVgCiaxjoNO6PUk43XbpB5_AzFYI3BJKVdpnbecALTjg=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Steakout/data=!4m7!3m6!1s0x3755c7d0561c9f07:0xc6b69c3ed3b77097!8m2!3d23.7912658!4d90.4017411!16s%2Fg%2F11fmdc7rwj!19sChIJB58cVtDHVTcRl3C30z6ctsY?authuser=0&hl=en&rclk=1","Steakout","4.6","(4,515)","·","৳2,000+","Steak","·","","·","5th Floor, Bay's Bellavista, House 50 Road No. 11","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/p/AF1QipMvrJlpTh7Bg3zWZG0U9m19hzvfGJYcQ6MPG3sK=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Travel+East+Banani/data=!4m7!3m6!1s0x3755c7b813311f6b:0x6c84be7d65cb36a4!8m2!3d23.7959592!4d90.4051517!16s%2Fg%2F11s32zrz75!19sChIJax8xE7jHVTcRpDbLZX2-hGw?authuser=0&hl=en&rclk=1","Travel East Banani","4.2","(816)","","","Asian","·","","·","25b Rd No 18","Open","⋅ Closes 12 AM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr3-SRjOhN7PFuJcVNUzCHCoozdEQtc5PKX1QiL6zarms6FNIH5uC55-evZEFR3jbObop16PZ_jjj4OcOBtDx5yS31TfZVcdahRXkueBOlB-kbiuKN2_wivllgZODANCK87RS42ZA=w80-h106-k-no","Dine-in","·","Kerbside pickup","·","No-contact delivery"
"https://www.google.com/maps/place/Time+Out/data=!4m7!3m6!1s0x3755c79e6f2d143b:0xe596c5b10b804a53!8m2!3d23.7922831!4d90.4092599!16s%2Fg%2F11bxj9hpxh!19sChIJOxQtb57HVTcRU0qAC7HFluU?authuser=0&hl=en&rclk=1","Time Out","4.2","(2,296)","·","$$","Restaurant","·","","·","65E, House, Rd No. 19/A","Open","⋅ Closes 1 AM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noC_SuODbnVg15wTbFE1sqtRS3AdUqbCVVagQVQF2GYZQaDw3qMMVIlOkaFxcrqses5rqPuPzkErDEctTR7Xegx56I7tQZTR6-akjstOGmDabilvgq4XiasdTyh1p7EkZsjZ05hxQPZSFD-=w119-h92-k-no","Dine-in","·","Kerbside pickup","·","No-contact delivery"
"https://www.google.com/maps/place/Pinewood+Cafe+%2B+Kitchen/data=!4m7!3m6!1s0x3755c7a677640c67:0x909689b7c2d2ca9e!8m2!3d23.7918858!4d90.4068297!16s%2Fg%2F11j0cwm8yb!19sChIJZwxkd6bHVTcRnsrSwreJlpA?authuser=0&hl=en&rclk=1","Pinewood Cafe + Kitchen","4.2","(2,927)","·","$$","Restaurant","·","","·","House 48 Road No 13C","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npOY__jz-AdhfcOphI4f2HrrRrma7PcUZWWthYmfQaS1GfjyVit1NAFjYtZHDAojEHUFFYFCyw6u4hpgCfXYBOuA25ajm03-u_grv8sSC48BrETHcTveNg-SAD157mBn6QsjvHofQ=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Ginza/data=!4m7!3m6!1s0x3755c70b85e4d85d:0x919578610777ebee!8m2!3d23.7901858!4d90.4080321!16s%2Fg%2F11b6hv65xy!19sChIJXdjkhQvHVTcR7ut3B2F4lZE?authuser=0&hl=en&rclk=1","Ginza","4.2","(2,443)","·","$$","Restaurant","·","","·","4th Floor, house 25 Road No. 11","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqP-G2xW9ideBhnlv33gs8M-UDZ0EwKAc86SJGn0_ovMjzy5vb4mX6T7mcG4I9w6c1tzV9S4Ev5L-CJ78NneVkVsHWYtybb8_jhKTb3Jjhv4f1muP4dkd0QYWKY4bylk7jacf93=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Amrit+restaurant/data=!4m7!3m6!1s0x3755c77f51ca42a7:0xcec1a898239faea6!8m2!3d23.7932824!4d90.4043256!16s%2Fg%2F11h90_09st!19sChIJp0LKUX_HVTcRpq6fI5iowc4?authuser=0&hl=en&rclk=1","Amrit restaurant","4.7","(1,824)","","","Restaurant","·","","·","21 Road No. 17","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noHK3iOAdsCC667VkPhIr3lthcaqJIKKQPxQleSfxGp4AKzSQcVrlm1LXupOt7VvKpJ4QLCWubrVH7Yp718Yp_L6V9hYKikhaTYY-QE2WFVpHFWUkJRQiSBxzKbdm9FoXx4tMVktg=w163-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/The+Garden+Kitchen+at+Sheraton+Dhaka/data=!4m7!3m6!1s0x3755c7d85e15a855:0xbf32b5c455b0e809!8m2!3d23.7930616!4d90.4060697!16s%2Fg%2F11smct8mpy!19sChIJVagVXtjHVTcRCeiwVcS1Mr8?authuser=0&hl=en&rclk=1","The Garden Kitchen at Sheraton Dhaka","4.4","(642)","·","৳2,000+","Restaurant","·","","·","44 Kemal Ataturk Ave","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5afAix8SKm8wav1zEYGdCGVLGkvs40G05PJmFe4Zycdt_doTu1F364o74oWHBAVRYSshFRUkYglF8BCpzM4IADhXDKpcy7y1c3kFC7AKGl5xKKGexkB4h826GFoirDfuBDLGq=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Star+Kabab+%26+Restaurant/data=!4m7!3m6!1s0x3755c711fcb0dd8d:0xa95c484629de3048!8m2!3d23.7932434!4d90.4028574!16s%2Fg%2F11j8zy20bq!19sChIJjd2w_BHHVTcRSDDeKUZIXKk?authuser=0&hl=en&rclk=1","Star Kabab & Restaurant","4.2","(25,248)","·","৳200–400","Restaurant","·","","House-15 Rd no. 17, Block- C","","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrKhcn9iggg7WGrm98HuHyIOfRzUsS-Frk5Ilsr7f9vroT4rWF7dmk6weyDv_lus2_8UWOhWu739UTEo74UgbwSAhiFn_qWeXZvahseaeUcOGVTx4NiHLe3WbncFnoG1ZwKeBhpzQ=w122-h92-k-no","Dine-in","·","Drive-through","·","Delivery"
"https://www.google.com/maps/place/Fools+Diner/data=!4m7!3m6!1s0x3755c70c7419b261:0x23898bb8baa671c4!8m2!3d23.790692!4d90.4076464!16s%2Fg%2F1pp2tzf39!19sChIJYbIZdAzHVTcRxHGmuriLiSM?authuser=0&hl=en&rclk=1","Fools Diner","4.4","(2,085)","·","$$","Japanese","·","","·","H.No, 67/C Rd No 13B","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np8YEu6ifx-0fpdU1EsR0HBnlNVW7IgmfbKf44muiL9WQtUJ1wPMhp26bMypHhpGq101MqCrlPwLcvdgOgfI8riKrojEq5X0hINK8Sb8N5MbB_iY9E4KXdV_Da9jMNFlhE2mc0Z=w128-h92-k-no","Dine-in","·","No-contact delivery","",""
"https://www.google.com/maps/place/BOHO+Banani/data=!4m7!3m6!1s0x3755c7004443ab1f:0xc56ebf8569ea3bb6!8m2!3d23.7907794!4d90.4056252!16s%2Fg%2F11w1ksrg_d!19sChIJH6tDRADHVTcRtjvqaYW_bsU?authuser=0&hl=en&rclk=1","BOHO Banani","4.1","(369)","","","Thai","·","","11 Block D, Banani Bridge","","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr9CfDsTzPHstazb6XYkQJCftvBubKycE9vtiBzLoy6eGwHP-jWkk8dbJ-cshuWHJ6-_E8bKMsNIhRHWppZgw8mmPn8ROWwoLNE1wAjvITzS1JF2Q32Qel8883wsUpiuU2oEyCJPTY-UGAA=w121-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/d%C3%BCr%C3%BCm+-+Turkish+Doner+%28Banani%29/data=!4m7!3m6!1s0x3755c79dc4d1380b:0x9062fac5a068992d!8m2!3d23.7908963!4d90.4041738!16s%2Fg%2F11hn102rnr!19sChIJCzjRxJ3HVTcRLZlooMX6YpA?authuser=0&hl=en&rclk=1","dürüm - Turkish Doner (Banani)","4.0","(546)","·","৳200–400","Takeout restaurant","·","","Floor House No. 84, 84 Skylark Mark, Ground, Rd No. 11","","Open","⋅ Closes 12:30 AM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4novTV2Nmts26N9onWvUYKPlNs5HyWXQ8qoWDlxvMx79krKFKQomeQ71CJDrUFgKtRJ9Ju24x7KJ5QygiLKdlZ2LioQq450_bM4gh3x8Dgu0Al4OmV2VWNTXVqPffNTRq-a95VQTlw=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Food+Engineering+Banani/data=!4m7!3m6!1s0x3755c7532e9f29cb:0x2525ec8256892689!8m2!3d23.7901567!4d90.408069!16s%2Fg%2F11lc_69xwq!19sChIJyymfLlPHVTcRiSaJVoLsJSU?authuser=0&hl=en&rclk=1","Food Engineering Banani","4.4","(45)","·","৳1,000–1,200","Pan Asian","·","","·","House 25, Level-12, Lift-11, Genetic, Rd No. 11","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr9l2hIiFwpZmZsAQC6WAI8afIXZplU4gPjkhZbql5VzitEGrUshS4lD-U5etPpFF5qkxydb09OT3DQlxdWI0DkzcrEKVZf7JJRI6ZVaqywVBZ-1lmKrJv-punev5npTe05h_I=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Takeout+Banani/data=!4m7!3m6!1s0x3755c7120ec9e20f:0x8889d4d79e711995!8m2!3d23.7931073!4d90.4057487!16s%2Fg%2F11bvv5lnw2!19sChIJD-LJDhLHVTcRlRlxntfUiYg?authuser=0&hl=en&rclk=1","Takeout Banani","4.4","(5,901)","·","৳400–600","Restaurant","·","","·","Plot No. 35, Abedin Tower, 1st Floor, Road No 17, Kemal Ataturk Ave","Open","⋅ Closes 11:45 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrc2QB1f3lvBIOjDTHzKc8LRNLgHo6IldTAehccxy76-WEmMiPkkUxwtF3iiT4nf1XCqjyKWl8Lh0YtOhSfxhR9g0Ic1kvsKnHTxJ-49F05Da-lmki40JdaQH4m3qLgJ5ibzg=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Paturi+Banani/data=!4m7!3m6!1s0x3755c70c7c381e51:0xfea6c3ab028946a2!8m2!3d23.7905758!4d90.4049087!16s%2Fg%2F11d_tgf8zz!19sChIJUR44fAzHVTcRokaJAqvDpv4?authuser=0&hl=en&rclk=1","Paturi Banani","4.2","(1,632)","·","$$","Bangladeshi","·","","·","Block G, House No, 38 Rd No. 11","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/p/AF1QipMXsyXDitc4E998OHBXO2YBwDwx6jhog_9j7Ycg=w137-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
